Company Rate,Company Name,Title,Location,Salary,Staus,Post Date,Job Link
3.2,Chipton-Ross,"Scientist I, Manufacturing","Eugene, OR",$49K - $104K (Glassdoor est.),,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1110&ao=1136006&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_18c1d090&cb=1617668137721&jobListingId=4048658736
3.5,"Environmental Resources Management, Inc.",Staff Environmental Scientist/Engineer (Entry Level),"Minneapolis, MN",$30K - $47K (Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1111&ao=37049&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_df89710e&cb=1617668137721&jobListingId=4045949564
3.9,Brigham & Women's Hospital(BWH),DATA ANALYST I / 40 HOURS / BWH NEUROLOGY,"Boston, MA",$34K - $62K (Glassdoor est.),New,04/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1112&ao=25073&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_29905288&cb=1617668137721&jobListingId=4052002357
4.0,Kaleido Biosciences,Scientist I/II - Biology,"Lexington, MA",,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1113&ao=1136006&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_e31481e3&cb=1617668137721&jobListingId=4045920429
4.1,PayPal,"MTS 1, Data Engineer-2","Austin, TX",$74K - $140K (Glassdoor est.),Top Company,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1114&ao=1136006&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_1ac1bb9e&cb=1617668137721&jobListingId=4037075262
4.1,UST Global,Specialist I - Big Data Engineer,"Alpharetta, GA",$52K - $98K (Glassdoor est.),,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1115&ao=1091461&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_3eb3bc58&cb=1617668137721&jobListingId=4047146512
3.8,Jacobs,Environmental Scientist Graduate-Spring 2021,"Bellevue, WA",$40K - $62K (Glassdoor est.),Hot,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1116&ao=1136006&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_cc97ad94&cb=1617668137721&jobListingId=4040375589
,Datasync Techonlogies Inc,Big Data Engineer BDE21-1,"Tysons Corner, VA",,New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1117&ao=1091461&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f65f1f89&cb=1617668137721&jobListingId=3817895421
4.1,Guardant Health,"Bioinformatics Scientist I, LUNAR Data Analyst (Seattle, WA or Redwood City, CA)","Seattle, WA",$79K - $129K (Glassdoor est.),Hiring Surge,10/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1118&ao=1136006&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bba6f7c5&cb=1617668137722&jobListingId=4027758917
3.0,DSG Solutions,"ENTRY LEVEL AIR QUALITY CONSULTANT, STAFF SCIENTIST, OR ENGINEER","Gardner, MA",,Hot,16/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1119&ao=1136006&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_284fa855&cb=1617668137722&jobListingId=3665451937
4.4,Frederick National Laboratories,Scientist I - Structural Biologist (REQ1709),"Frederick, MD",,,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1120&ao=1044074&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_5f9f5306&cb=1617668137722&jobListingId=4020466752
4.0,AbbVie,"Scientist I/II, Cytometry","Boston, MA",$78K - $146K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1121&ao=135220&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_e9a18e58&cb=1617668137722&jobListingId=4050655637
4.0,H. Lee Moffitt Cancer Center,Applied Research Scientist I_Cancer Epidemiology,"Tampa, FL",$45K - $69K (Glassdoor est.),,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1122&ao=1136006&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_90dbbc33&cb=1617668137722&jobListingId=4001336292
4.3,Boston Scientific,"Scientist I, Clinical Research","Marlborough, MA",,,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1123&ao=643978&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_9e14d5bf&cb=1617668137723&jobListingId=4047166618
4.2,Exact Sciences Corporation,Bioinformatics Scientist I,"Phoenix, AZ",$57K - $94K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1124&ao=255644&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_cc32283f&cb=1617668137723&jobListingId=3790861223
3.4,"CEVA Animal Health, LLC",Scientist I - Molecular Core,"Kansas City, KS",$40K - $87K (Glassdoor est.),,22/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1125&ao=1044074&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_d795bf71&cb=1617668137723&jobListingId=4039580423
4.0,CAMRIS International,Data Manager 1,"Bethesda, MD",,,11/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1126&ao=1020558&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_4dc893e5&cb=1617668137723&jobListingId=3615480765
3.8,Thermo Fisher Scientific,QC Scientist I,"Greenville, NC",,,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1127&ao=133879&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_ebaca219&cb=1617668137723&jobListingId=4021468339
4.0,PRA Health Sciences,Safety Scientist 1,Remote,,,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1128&ao=1136006&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_e2a6fe87&cb=1617668137723&jobListingId=4048679745
3.8,Amazon.com Services LLC,Data Linguist-I,"Cambridge, MA",,,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1129&ao=133043&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&cs=1_e072ce83&cb=1617668137723&jobListingId=3816485536
4.0,Astrix Technology Group,Bioinformatics Scientist I,"Temple City, CA",$61K - $101K (Glassdoor est.),,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1130&ao=1044076&s=58&guid=00000178a488e1f6b6a74966020a37e7&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3ceed928&cb=1617668137723&jobListingId=4039994410
4.0,CAMRIS International,Data Manager 1,"Bethesda, MD",,,11/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1201&ao=1020558&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_d02995de&cb=1617668187809&jobListingId=3615480765
4.3,Boston Scientific,"Scientist I, Clinical Research","Marlborough, MA",,,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1202&ao=643978&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_290845fb&cb=1617668187814&jobListingId=4047166618
3.8,Thermo Fisher Scientific,QC Scientist I,"Greenville, NC",,,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1203&ao=133879&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_e3336f1d&cb=1617668187815&jobListingId=4021468339
3.4,"CEVA Animal Health, LLC",Scientist I - Molecular Core,"Kansas City, KS",$40K - $87K (Glassdoor est.),,22/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1204&ao=1044074&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_60892f35&cb=1617668187815&jobListingId=4039580423
4.0,Astrix Technology Group,Bioinformatics Scientist I,"Temple City, CA",$61K - $101K (Glassdoor est.),,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1205&ao=1044076&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_065e390f&cb=1617668187816&jobListingId=4039994410
3.8,Amazon.com Services LLC,,"Cambridge, MA",,,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1206&ao=133043&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_dac22ea4&cb=1617668187816&jobListingId=3816485536
4.2,Valley Children's Healthcare,Clinical Lab Scientist I - Core Lab,"Madera, CA",$17 - $28 Per Hour(Glassdoor est.),,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1207&ao=768229&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_e8008235&cb=1617668187816&jobListingId=3816284861
3.9,Seattle Childrens Hospital,Research Scientist I - EX,"Seattle, WA",$25K - $59K (Glassdoor est.),,21/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1208&ao=436600&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_3bbdbca3&cb=1617668187816&jobListingId=4038712518
,Eurofins USA BioPharma Services,Scientist – Particle Analysis - Entry Level,"Lake Forest, IL",,,16/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1209&ao=1136006&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6237aac3&cb=1617668187816&jobListingId=4034646212
4.1,Kaiser Permanente,Clinical Lab Scientist Entry Level,"Richmond, CA",,,10/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1210&ao=133520&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_ca1ebae2&cb=1617668187816&jobListingId=3822523400
3.2,Zymergen,"Scientist I/II, Biological Engineering - Early Pipeline Scientist","Emeryville, CA",$77K - $152K (Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1211&ao=1136006&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5d810b09&cb=1617668187817&jobListingId=3814616497
3.8,FIS Global,"Statistician-Data Analyst I, FIS University Program","Woodbury, MN",$36K - $62K (Glassdoor est.),,10/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1212&ao=839935&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_ee1ed29e&cb=1617668187817&jobListingId=3821757546
4.1,Kaiser Permanente,Clinical Laboratory Scientist Entry Level,"Fremont, CA",,,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1213&ao=133520&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_b1343d00&cb=1617668187817&jobListingId=3804282484
4.3,Harvard Pilgrim Health Care,Epidemiologist/Research Scientist I (TIDE),"Boston, MA",$57K - $117K (Glassdoor est.),,11/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1214&ao=1136006&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_16860716&cb=1617668187817&jobListingId=3796043217
3.3,Eurofins Central Laboratory,"Entry Level Scientist, Bioassay","Columbia, MO",$24K - $54K (Glassdoor est.),,13/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1215&ao=1136006&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_25d18165&cb=1617668187817&jobListingId=3799262827
4.2,The Nature Conservancy,Applied Economist/Social Scientist I (ICR),"Arlington, VA",$69K - $136K (Glassdoor est.),,29/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1216&ao=4120&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_25223ca1&cb=1617668187817&jobListingId=4045658258
3.3,"Meso Scale Diagnostics, LLC.",Bioanalytical Scientist I,Remote,,,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1217&ao=1136006&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_bfc318c7&cb=1617668187817&jobListingId=4014564881
3.2,Chipton-Ross,Scientist 1 R & D,"San Francisco, CA",$62K - $127K (Glassdoor est.),,04/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1218&ao=1136006&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_49b60a27&cb=1617668187817&jobListingId=3818658450
4.2,AstraZeneca,Scientist I - Spray Drying - BPD,"Gaithersburg, MD",$59K - $120K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1219&ao=37049&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_996d6eaa&cb=1617668187818&jobListingId=3652285332
3.8,Arcturus Therapeutics Inc,"Scientist I, Molecular biology & Cell Biology, Frontier Science","San Diego, CA",$46K - $72K (Glassdoor est.),,22/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1220&ao=926135&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_a0da3444&cb=1617668187818&jobListingId=3806698619
,Mayne Pharma,Development Scientist I,"Greenville, NC",,,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1221&ao=1091454&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_129c233f&cb=1617668187818&jobListingId=4039866129
2.9,DuBois Chemicals,Analytical Scientist I,"Sharonville, OH",$33K - $60K (Glassdoor est.),,08/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1222&ao=1091461&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_459a8272&cb=1617668187818&jobListingId=3793895457
4.3,Excellus,Analytics and Data Product Manager I - 0012927,"De Witt, NY",$33K - $64K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1223&ao=1136006&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_b893a2b8&cb=1617668187818&jobListingId=4022681782
3.9,Atlantic Health System,Medical Lab Scientist I,"Morris Plains, NJ",$22 - $30 Per Hour(Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1224&ao=394412&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_4891f76b&cb=1617668187818&jobListingId=4050553337
,"Northeast Technical Services, Inc.",Field Scientist (Entry Level),"Virginia, MN",,New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1225&ao=1136006&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bf8c70f8&cb=1617668187819&jobListingId=4051464779
4.0,Astrix Technology Group,Scientist I (Molecular Biology),"Sacramento, CA",$33K - $76K (Glassdoor est.),,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1226&ao=1044076&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3dc41621&cb=1617668187819&jobListingId=4051431681
3.9,Charles River Analytics,"Scientist, Artificial Intelligence (AI) / Machine Learning (ML) – Summer 2021","Cambridge, MA",,Hot,09/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1227&ao=8095&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_887e0110&cb=1617668187819&jobListingId=3794765329
,Federation Bio,"Scientist I, Microbial Engineer","South San Francisco, CA",,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1228&ao=14295&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_a48598ba&cb=1617668187819&jobListingId=4046299534
3.8,Arcturus Therapeutics Inc,Scientist I/ II Analytical Development,"San Diego, CA",$46K - $72K (Glassdoor est.),,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1229&ao=926135&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&cs=1_fc057fe1&cb=1617668187819&jobListingId=3802553954
3.5,CRISPR Therapeutics,"Scientist I/Scientist II, Bioanalytical","Cambridge, MA",$68K - $131K (Glassdoor est.),,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1230&ao=4341&s=58&guid=00000178a489a599bd1339ee854564d2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0a080d0b&cb=1617668187819&jobListingId=3650895725
4.3,Cedars-Sinai,Clinical Lab Scientist I - FT,"Los Angeles, CA",$25 - $39 Per Hour(Glassdoor est.),Hiring Surge,09/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1301&ao=1136006&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_0275233e&cb=1617668235115&jobListingId=3771311522
4.0,PPD,ENTRY LEVEL SCIENTIST - BIOANALYTICS,"Middleton, WI",$31K - $58K (Glassdoor est.),,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1302&ao=1136006&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_08375aab&cb=1617668235115&jobListingId=4011873078
3.1,Quanterix,Technical Applications Scientist I,"Billerica, MA",,,08/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1303&ao=8095&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_02da38d6&cb=1617668235115&jobListingId=3770823155
3.8,Thermo Fisher - America,"Scientist I, POROS Manufacturing – Second Shift","New Bedford, MA",$33K - $76K (Glassdoor est.),Actively Hiring,28/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1304&ao=1044074&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_ddf53a41&cb=1617668235115&jobListingId=4044744294
3.5,Wave Life Sciences,Scientist I-II/Senior Associate Scientist – Oligo Chemistry/Biochemistry,"Cambridge, MA",,,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1305&ao=1136006&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_92b72d08&cb=1617668235115&jobListingId=4020347003
3.7,Vertex Pharmaceuticals Inc (US),"Research Scientist I, Gene Therapy Screening","Boston, MA",$72K - $139K (Glassdoor est.),,,https://www.glassdoor.com/partner/jobListing.htm?pos=1306&ao=1044074&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_fd86ce91&cb=1617668235116&jobListingId=3823451064
4.2,Antea Group,"Environmental - Geologist, Scientist or Engineer (Entry-Level)","Marlborough, MA",$41K - $70K (Glassdoor est.),,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1307&ao=60939&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_4f8546ae&cb=1617668235116&jobListingId=4048316639
4.0,Allen Institute,Scientist I - AIX2,"Seattle, WA",$49K - $108K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1308&ao=4348&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0f484f59&cb=1617668235116&jobListingId=4051455206
3.7,Hikma Pharmaceuticals USA Inc.,"Scientist I, Quality Control, Aero Starting Materials, 3rd Shift","Columbus, OH",,,22/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1309&ao=1020558&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_616db594&cb=1617668235116&jobListingId=4010434494
3.5,Aerotek,"Scientist I/II, Analytical Development","Gaithersburg, MD",$52K - $102K (Glassdoor est.),,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1310&ao=1044072&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_44ee84b5&cb=1617668235117&jobListingId=4049026932
4.1,Redhorse Corporation,Data Engineer - Level I (Active Secret Clearance Required),"Arlington, VA",$61K - $114K (Glassdoor est.),,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1311&ao=1091461&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_81842333&cb=1617668235117&jobListingId=3701635274
3.1,Advantage Resourcing,Scientist I (Molecular Biology),"West Sacramento, CA",,Hiring Surge,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1312&ao=1044072&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_50e36500&cb=1617668235117&jobListingId=4051318589
3.1,PRAHS,Medical Data Reviewer 1,United States,,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1313&ao=1020558&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_a20a16de&cb=1617668235117&jobListingId=4019267445
4.1,Bristol-Myers Squibb,"Scientist, Scientific Writer 1","Summit East, NJ",,Top Company,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1314&ao=242900&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_5ae3f36c&cb=1617668235117&jobListingId=4051062260
3.4,"Apex Companies, LLC",Environmental Scientist 1 (Air Quality / Emissions Testing),"Novi, MI",$25K - $40K (Glassdoor est.),New,04/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1315&ao=1136006&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_824ca652&cb=1617668235117&jobListingId=4052829965
4.0,Allen Institute for Immunology,Scientist I - single cell technologies,"Seattle, WA",$49K - $108K (Glassdoor est.),,10/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1316&ao=4348&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ee4f8055&cb=1617668235118&jobListingId=3821687934
3.7,Vertex Pharmaceuticals Inc (US),Pathology Research Scientist I-Histopathology,"Cambridge, MA",$80K - $147K (Glassdoor est.),Actively Hiring,24/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1317&ao=1044074&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_e5fd4a1d&cb=1617668235118&jobListingId=3808598930
3.9,Arcadis,Entry Level Geologist / Environmental Scientist - Nationwide,"Highlands Ranch, CO",,Hot,15/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1318&ao=1136006&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_b7a634f4&cb=1617668235118&jobListingId=3662273177
4.0,Paradigm Diagnostics,Bioinformatics Scientist I,"Phoenix, AZ",,,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1319&ao=1136006&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&cs=1_7c31589f&cb=1617668235119&jobListingId=3804783912
4.0,Allen Institute,Scientist I - Stem Cells and Gene Editing - Cell Science,"Seattle, WA",$56K - $116K (Glassdoor est.),,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1320&ao=4348&s=58&guid=00000178a48a5e50a26b1894916b2671&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3150a538&cb=1617668235119&jobListingId=3620023528
